transaction_id,account_id,transaction_type,amount,transaction_date,location,device,is_fraud
9940,518,Transfer,30148.39,2022-07-15 21:24:31,New Ashley,Web,0
9941,5412,Withdrawal,19037.03,2024-06-16 16:14:58,East Seantown,Web,0
9942,4204,Payment,83306.92,2021-01-04 12:00:32,South Karina,Mobile,0
9943,4816,Transfer,34408.59,2023-07-26 05:07:31,Taylorburgh,ATM,0
9944,504,Deposit,3571.87,2021-03-23 07:17:44,West Anthony,Web,0
9945,3225,Payment,88202.55,2022-10-22 21:41:17,East Katherineburgh,Web,0
9946,5094,Transfer,60732.18,2023-03-06 06:19:14,North Kathryn,ATM,0
9947,4951,Transfer,1258.67,2022-09-12 01:25:43,Port John,ATM,0
9948,1469,Transfer,62835.24,2025-02-12 13:29:43,Lake Charlesland,Web,0
9949,381,Payment,9695.39,2022-06-21 08:07:08,North Laurenmouth,Web,0
9950,4974,Deposit,62271.88,2023-11-14 14:08:21,North Jerry,Mobile,0
9951,6650,Transfer,13688.91,2023-11-12 20:37:55,Davidton,ATM,0
9952,2871,Transfer,72784.93,2020-12-05 11:30:54,Jamieside,Mobile,0
9953,3904,Payment,53538.21,2022-04-30 00:03:50,Crosbyport,Mobile,0
9954,664,Payment,92117.22,2022-02-01 22:28:02,Lake Billy,Web,0
9955,5503,Deposit,44396.83,2021-03-10 04:41:35,East Jamesmouth,ATM,1
9956,3067,Transfer,90555.52,2022-07-11 14:28:54,South Kelseyfort,Web,0
9957,4104,Deposit,45303.68,2021-05-13 16:28:50,Sarahside,Web,0
9958,3891,Payment,92188.65,2023-01-07 07:16:07,South Dennisbury,ATM,0
9959,5754,Payment,36248.57,2022-07-08 13:13:47,Christopherton,Mobile,0
9960,2903,Payment,95926.12,2024-10-26 09:52:50,Simpsonton,ATM,0
9961,2327,Withdrawal,44446.76,2023-11-14 19:12:44,Cunninghamstad,Mobile,0
9962,4173,Withdrawal,80805.26,2025-02-15 11:04:20,Lake Kaitlynbury,ATM,0
9963,4039,Withdrawal,79613.98,2025-05-08 03:48:36,North Makayla,Mobile,0
9964,4304,Deposit,15284.23,2021-03-27 04:52:50,Davisside,Mobile,0
9965,3992,Withdrawal,59464.07,2023-09-01 10:40:34,Garciaberg,Mobile,0
9966,3310,Deposit,37933.01,2025-02-24 11:44:21,Port Nancy,ATM,0
9967,3555,Deposit,42291.2,2025-03-15 12:06:44,Robertchester,Web,0
9968,5690,Payment,38680.99,2023-11-19 00:20:37,Allenfort,Web,0
9969,4561,Withdrawal,15140.58,2022-11-04 07:49:43,Ronaldfort,ATM,0
9970,3666,Deposit,54922.48,2021-03-04 13:33:57,Wyattville,ATM,0
9971,6695,Payment,54603.97,2023-07-12 07:56:41,Lewisview,Web,0
9972,161,Deposit,80988.88,2020-11-26 03:16:34,Paulfort,Mobile,0
9973,3266,Payment,50573.68,2024-01-23 18:50:23,Archershire,Web,0
9974,1953,Transfer,69432.48,2024-10-07 05:50:16,West Mark,Web,0
9975,4857,Transfer,8416.13,2025-05-08 21:32:33,New Ryan,Web,0
9976,974,Transfer,87759.08,2022-07-24 08:25:43,West Nicolemouth,Web,0
9977,2926,Payment,37968.46,2025-06-22 16:36:37,Kimberlyview,Web,0
9978,458,Transfer,91059.02,2025-01-21 14:32:06,Brookeborough,ATM,0
9979,5612,Deposit,90285.54,2021-03-24 09:18:06,Ambershire,Mobile,0
9980,4408,Payment,36591.76,2021-02-20 19:30:54,Lindseyshire,ATM,1
9981,542,Transfer,14250.68,2020-12-13 02:33:14,Andreview,Mobile,0
9982,6795,Transfer,64077.1,2023-05-08 03:15:35,Port David,Web,0
9983,5858,Withdrawal,79985.48,2022-02-09 19:35:10,Marieberg,Web,0
9984,5885,Payment,18438.63,2024-02-29 13:21:31,South Justin,Mobile,0
9985,6814,Withdrawal,81800.63,2023-08-08 01:32:24,New Larry,ATM,0
9986,4334,Withdrawal,45221.38,2020-10-19 00:55:25,New Alejandrofort,Mobile,1
9987,4384,Deposit,18868.01,2024-01-17 11:32:43,Donaldstad,Mobile,0
9988,4751,Withdrawal,27163.84,2023-06-16 07:51:19,Alexandershire,Mobile,0
9989,2310,Transfer,55752.82,2024-12-01 12:32:53,Lake James,Mobile,0
9990,5683,Payment,30223.61,2023-11-01 03:31:04,Matthewberg,Web,1
9991,4333,Withdrawal,78729.41,2021-06-27 02:04:23,West Catherine,ATM,0
9992,886,Deposit,4352.74,2025-03-20 20:41:10,Charlesstad,ATM,0
9993,6872,Withdrawal,9858.71,2022-06-26 12:53:17,East Maria,ATM,0
9994,2970,Withdrawal,56646.05,2021-04-14 07:43:16,Lake Kennethshire,Web,0
9995,2409,Deposit,51592.68,2025-07-21 03:06:18,Benjaminfurt,ATM,0
9996,4535,Deposit,70539.44,2023-03-19 09:04:16,Joshuaberg,Web,0
9997,4333,Deposit,25819.21,2025-08-26 23:02:28,Lake Matthewmouth,Mobile,0
9998,4514,Deposit,84090.63,2022-01-31 13:25:28,Stokesview,Mobile,0
9999,5534,Withdrawal,95880.23,2023-10-25 22:18:05,Mcbrideton,ATM,0
10000,3685,Withdrawal,21986.02,2023-09-08 09:49:22,Port Adam,ATM,0
10001,1113,Deposit,39254.05,2023-01-02 13:32:57,West Latoya,Mobile,0
10002,1059,Withdrawal,16656.52,2021-02-07 02:31:05,East David,Mobile,0
10003,2689,Withdrawal,28861.85,2025-04-10 13:29:51,Castillomouth,Web,0
10004,5427,Deposit,19291.13,2025-01-01 00:45:09,South Vincentfort,Mobile,0
10005,3132,Deposit,81552.28,2024-10-06 17:36:05,Hollandville,Mobile,0
10006,5270,Withdrawal,22007.36,2021-01-13 12:53:50,Jamiehaven,Web,0
10007,3172,Withdrawal,85417.87,2022-10-02 02:02:41,West Mary,ATM,0
10008,5759,Deposit,50117.93,2023-09-23 17:36:07,Cruzport,Web,0
10009,4803,Payment,20333.81,2023-11-09 18:52:51,Deannaburgh,ATM,0
10010,3879,Transfer,12816.4,2022-03-05 08:48:37,Jonathanmouth,Mobile,0
10011,3667,Transfer,57902.8,2022-02-08 02:28:00,Robertsonhaven,Mobile,0
10012,550,Withdrawal,72327.22,2025-04-27 17:25:40,Elizabethstad,Web,0
10013,4288,Withdrawal,13235.15,2023-02-15 09:39:32,North Melvin,Mobile,0
10014,6615,Payment,1090.1,2020-10-15 07:31:42,Lake Alanmouth,Web,0
10015,4136,Withdrawal,37103.29,2024-03-09 13:30:08,Lake Gabrielfort,Web,0
10016,3489,Withdrawal,49458.26,2021-05-27 16:10:09,West Josephfort,ATM,0
10017,5370,Withdrawal,47256.22,2021-09-17 22:24:22,Lake Karenfurt,Web,0
10018,1256,Deposit,27344.39,2022-04-15 16:06:34,Lopezton,Web,0
10019,5319,Deposit,17096.4,2023-03-20 02:08:59,Lake Stanleyfort,Mobile,0
10020,2241,Withdrawal,27029.28,2024-12-17 06:59:37,Thompsonshire,ATM,0
10021,5789,Deposit,57065.76,2023-06-16 08:35:36,Maryside,Web,0
10022,5747,Deposit,79814.53,2020-09-23 19:59:17,Millerfurt,Web,0
10023,1332,Transfer,20011.06,2020-12-26 02:56:36,West James,Mobile,0
10024,5184,Transfer,41013.05,2022-07-13 13:30:49,North Daltonmouth,Mobile,0
10025,3294,Deposit,5975.73,2021-03-26 00:38:02,Scotthaven,Web,0
10026,4046,Deposit,44063.62,2020-12-18 16:12:27,Jessicashire,ATM,0
10027,6875,Deposit,74735.38,2024-12-21 07:14:36,Sarahport,Web,0
10028,6772,Transfer,4378.95,2021-02-16 22:23:36,Patelborough,Web,0
10029,535,Withdrawal,93334.02,2022-07-13 14:38:10,Smithberg,Web,0
10030,836,Deposit,751.63,2022-11-16 13:00:45,East Johnfurt,Mobile,0
10031,1593,Transfer,72713.69,2022-05-27 11:45:42,Jessicaburgh,Mobile,0
10032,3426,Transfer,20584.49,2022-10-12 05:37:05,Christensenville,Web,0
10033,2437,Deposit,46536.11,2025-02-26 19:05:07,West Thomas,ATM,0
10034,747,Deposit,57977.99,2025-04-02 16:13:46,Natalieshire,Web,0
10035,3016,Withdrawal,3951.45,2024-10-11 22:37:52,Sherribury,ATM,0
10036,1782,Payment,44986.94,2024-08-08 17:38:54,Jamesport,ATM,0
10037,6885,Transfer,71434.22,2022-04-11 17:34:38,South Stacyberg,Mobile,0
10038,6976,Payment,56795.36,2024-09-12 12:47:25,Loriburgh,Web,0
10039,4266,Withdrawal,38075.92,2022-02-24 04:33:14,South Patriciatown,Mobile,0
10040,2713,Deposit,33835.51,2023-11-21 13:32:25,Moorestad,Web,0
10041,1412,Payment,11634.09,2024-07-30 01:16:25,Jessicaborough,Web,0
10042,564,Payment,88166.64,2022-07-06 11:29:51,Bellhaven,ATM,0
10043,4362,Transfer,27726.3,2025-08-03 23:16:45,Gonzalezhaven,Web,0
10044,4311,Deposit,71831.28,2023-12-23 16:55:24,East Luis,ATM,0
10045,1229,Deposit,76171.45,2025-06-27 11:01:21,North Karenfurt,ATM,0
10046,1751,Deposit,18927.24,2021-02-25 05:18:10,Melanietown,ATM,0
10047,6599,Withdrawal,35550.21,2025-04-29 17:39:49,Arieltown,Mobile,0
10048,5098,Withdrawal,87651.94,2023-01-03 00:23:59,Michaelborough,Mobile,0
10049,5053,Transfer,86397.38,2024-08-26 09:28:45,Port Johnchester,Web,0
10050,4425,Withdrawal,28643.37,2020-12-29 14:06:50,West Cole,Mobile,0
10051,3821,Withdrawal,64111.42,2023-02-16 03:54:03,Josephchester,Mobile,0
10052,6707,Withdrawal,91326.61,2024-09-05 12:25:01,Michelleton,Web,0
10053,1464,Withdrawal,50892.26,2021-04-29 20:05:50,North Aaron,ATM,0
10054,5690,Deposit,32691.44,2024-03-22 10:23:03,Holtmouth,Web,0
10055,4795,Withdrawal,96170.86,2025-08-25 21:46:35,Curtishaven,Mobile,0
10056,4745,Payment,83273.38,2023-04-16 03:15:36,Lake Lori,Mobile,0
10057,2507,Transfer,79222.27,2022-08-15 23:12:31,Port Rogertown,ATM,0
10058,6728,Payment,65383.82,2021-05-14 17:20:42,East Stephanie,ATM,0
10059,1159,Transfer,44406.01,2020-11-27 23:25:18,Middletontown,ATM,0
10060,1295,Payment,24467.4,2024-08-31 19:20:00,Port Donna,Web,0
10061,5132,Transfer,71013.63,2020-11-06 05:07:21,Parkertown,Web,0
10062,5563,Deposit,84693.74,2021-11-09 07:54:18,North Stephanieton,ATM,0
10063,591,Deposit,91767.0,2021-03-20 19:10:27,Lewisview,ATM,0
10064,1201,Deposit,14822.5,2025-06-20 13:51:54,Stephensside,ATM,0
10065,6413,Deposit,72894.56,2023-10-29 14:59:22,Reginaldchester,Mobile,0
10066,3185,Deposit,50693.0,2024-03-03 05:01:18,Williamstown,Mobile,0
10067,5799,Payment,49928.94,2020-12-04 22:36:54,Port Edwardberg,Web,0
10068,4107,Transfer,96687.99,2024-05-10 07:55:50,North Kathleen,Web,0
10069,4861,Payment,22343.93,2021-09-17 14:53:40,South Thomasstad,Mobile,0
10070,955,Deposit,4134.94,2023-10-17 10:24:14,East Joseph,Mobile,1
10071,3659,Transfer,86940.29,2023-04-29 15:42:51,East Mary,ATM,0
10072,404,Transfer,69669.67,2021-03-18 08:52:19,Dennishaven,Web,0
10073,449,Transfer,85744.93,2022-04-01 18:46:35,North Brenda,ATM,0
10074,2603,Withdrawal,27619.14,2021-10-21 21:33:30,Grossmouth,Web,0
10075,6413,Payment,57332.91,2024-10-13 06:38:34,Lake Katherine,Mobile,0
10076,2363,Payment,61204.78,2025-07-15 04:53:47,Lake Brian,Web,0
10077,1378,Withdrawal,82379.19,2023-08-20 12:42:50,Lake Patriciaville,ATM,0
10078,3323,Transfer,40669.2,2023-10-03 08:50:01,East Ann,ATM,0
10079,5231,Withdrawal,60051.43,2023-06-20 10:26:28,Lake Bob,Web,0
10080,2492,Withdrawal,24790.39,2022-05-04 21:46:59,West Zacharyshire,Web,0
10081,877,Payment,58003.88,2025-07-07 18:21:30,East James,Mobile,0
10082,345,Deposit,670.21,2022-05-05 11:57:21,Joannshire,Web,0
10083,917,Payment,78613.24,2023-03-14 04:59:02,Jamesshire,Mobile,1
10084,2237,Transfer,30970.47,2021-07-02 17:46:27,East Jenniferton,ATM,0
10085,802,Payment,65662.08,2023-04-08 14:18:03,Porterhaven,ATM,0
10086,6377,Withdrawal,96398.9,2025-03-28 14:44:09,Cooperburgh,ATM,0
10087,1714,Deposit,52759.71,2022-07-30 05:34:48,Port Elizabeth,ATM,0
10088,4920,Transfer,17926.31,2023-04-17 20:00:53,Arnoldshire,Web,0
10089,3204,Transfer,80167.1,2022-05-21 16:29:54,South Lisashire,Mobile,0
10090,3406,Deposit,22112.45,2025-03-20 04:46:02,Westview,Mobile,0
10091,3284,Transfer,33998.11,2022-10-03 01:03:54,East Jonathanbury,Web,0
10092,4904,Payment,57602.18,2022-10-25 01:05:45,Chandlerfort,Mobile,0
10093,2863,Deposit,87136.48,2025-05-01 13:52:02,Samuelchester,Mobile,0
10094,1024,Payment,79839.48,2023-01-15 06:49:46,West Amberchester,ATM,0
10095,1814,Deposit,70997.15,2024-11-10 05:15:34,Lake Rogerstad,ATM,0
10096,2525,Payment,75093.14,2022-06-18 11:36:59,Carrilloborough,Web,0
10097,3993,Payment,31406.73,2023-05-27 15:11:51,Port Tammy,Mobile,0
10098,1873,Deposit,12749.31,2022-08-26 23:48:47,South Gary,Mobile,0
10099,4360,Deposit,50748.69,2021-08-07 16:37:36,East Ashley,Web,0
10100,2544,Withdrawal,77403.18,2020-11-17 01:26:56,Rachelside,Web,0
10101,5062,Transfer,81109.52,2024-05-02 02:20:50,Abigailton,Web,0
10102,5467,Withdrawal,48374.42,2024-01-18 20:58:38,Lake Richard,Web,0
10103,4467,Transfer,21106.58,2025-01-15 06:35:14,Johnsonmouth,Mobile,0
10104,2126,Withdrawal,48705.42,2023-04-03 11:36:29,New Teresa,Web,0
10105,3938,Payment,61609.81,2025-02-25 02:23:28,East Randallburgh,Mobile,0
10106,2330,Withdrawal,28973.2,2021-03-29 18:41:37,South Deanna,Web,0
10107,5790,Deposit,86986.63,2023-11-15 03:54:41,Kyletown,ATM,0
10108,6363,Withdrawal,43578.59,2021-04-26 19:21:33,New Phillip,ATM,0
10109,5313,Deposit,89545.13,2023-12-21 20:52:47,West Jochester,ATM,0
10110,2596,Withdrawal,65357.17,2022-02-05 18:06:48,Rebeccaport,Web,0
10111,775,Transfer,54540.81,2021-04-15 19:36:56,Brentville,ATM,0
10112,6405,Payment,761.68,2023-01-11 02:51:44,Lake Jay,Mobile,0
10113,3857,Payment,63432.21,2023-10-30 06:08:36,Douglasbury,Mobile,0
10114,4069,Payment,92830.28,2020-10-27 01:53:06,South Loriton,Mobile,0
10115,1103,Transfer,14260.94,2022-06-14 08:15:35,Bradleyport,Mobile,0
10116,4168,Deposit,19705.78,2025-02-06 10:48:07,New Jennifer,Web,0
10117,5958,Deposit,51923.28,2021-01-01 01:27:26,Gonzalezhaven,Web,0
10118,2179,Withdrawal,87270.05,2024-05-29 16:00:49,New Tinaville,Mobile,0
10119,4444,Withdrawal,76452.27,2022-06-30 06:49:03,Stephanieland,Mobile,0
10120,3264,Payment,1164.81,2022-10-19 21:48:32,Hernandeztown,Web,0
10121,6025,Payment,10516.61,2023-10-21 02:40:07,South Brian,Mobile,0
10122,3286,Deposit,60554.62,2023-05-05 21:08:21,South Alfredfurt,Web,0
10123,4041,Deposit,64825.69,2023-11-07 15:09:01,East Daniel,Web,0
10124,4475,Withdrawal,57100.09,2021-10-07 22:20:48,North Michaelport,Mobile,0
10125,1796,Payment,33147.72,2022-12-21 17:39:40,Jessicamouth,Mobile,0
10126,4387,Deposit,33012.27,2024-01-16 05:42:25,West Todd,ATM,0
10127,1725,Payment,18759.92,2022-01-16 06:04:53,South Amyfurt,ATM,0
10128,2429,Payment,44466.75,2022-03-26 07:18:53,Lake Mary,ATM,0
10129,946,Transfer,82388.23,2023-01-29 23:02:23,Josephchester,ATM,0
10130,4115,Payment,46660.54,2022-12-14 15:16:10,New Angela,Mobile,0
10131,6578,Payment,91570.94,2024-01-08 11:05:13,New Derrickton,Web,0
10132,3690,Payment,80577.43,2021-04-12 08:45:48,Jamesshire,Web,0
10133,2504,Withdrawal,90810.27,2021-03-04 05:51:23,East Tiffany,Web,0
10134,1741,Deposit,13557.36,2022-12-16 22:28:41,East Shane,Web,0
10135,3712,Withdrawal,68108.93,2023-05-19 12:05:17,South Tracyton,Web,0
10136,5491,Deposit,46758.83,2024-05-27 12:31:16,Wolffort,Web,0
10137,4831,Withdrawal,25170.68,2025-03-25 06:32:06,East Courtney,ATM,0
10138,3896,Payment,46322.55,2022-07-31 11:29:03,South Heidi,Web,0
10139,3422,Deposit,55968.35,2020-11-24 20:56:15,North Angelton,Web,0
10140,2859,Deposit,28421.01,2022-04-27 12:04:31,North Amber,ATM,0
10141,4515,Deposit,843.69,2025-08-01 06:39:41,East Carl,Web,0
10142,6373,Withdrawal,68899.9,2023-08-26 06:40:37,West Kelsey,Web,0
10143,4508,Transfer,98525.63,2021-11-28 03:43:01,Port Tonya,Mobile,0
10144,5724,Payment,44418.58,2023-07-29 12:33:50,South Jonathan,Web,0
10145,877,Deposit,2680.3,2022-10-01 18:23:24,New Timothyland,Web,0
10146,3470,Deposit,64699.04,2024-05-31 09:09:09,Normanshire,Web,0
10147,3317,Withdrawal,37481.31,2024-03-07 13:54:15,Port Andrew,Web,0
10148,1520,Deposit,93655.71,2024-09-15 05:57:48,Hayesbury,Mobile,0
10149,3020,Withdrawal,79360.51,2024-05-28 09:12:00,Stephaniemouth,Web,0
10150,5930,Payment,9669.65,2022-02-04 15:25:58,Gonzalezhaven,ATM,0
10151,2688,Withdrawal,24686.06,2024-04-28 04:48:38,Port Donald,Web,0
10152,547,Transfer,65098.08,2022-02-11 12:24:48,Natashafurt,ATM,0
10153,240,Deposit,62298.06,2022-12-19 18:19:02,Schmidtville,Mobile,0
10154,2497,Withdrawal,2088.91,2025-01-21 03:04:15,West Paulburgh,ATM,0
10155,3676,Withdrawal,87252.36,2023-06-25 05:59:40,Lake Codystad,Mobile,0
10156,2421,Deposit,11534.85,2021-08-25 03:57:44,Michelemouth,Web,0
10157,4482,Deposit,77410.92,2021-08-12 20:41:17,Hallstad,Mobile,1
10158,592,Transfer,12474.3,2020-12-03 07:08:12,Port Patriciafort,Web,0
10159,5997,Deposit,94593.39,2024-02-20 17:52:30,Lake Heatherbury,ATM,0
10160,6988,Deposit,63976.21,2020-09-16 09:32:37,West Michaelfort,ATM,0
10161,3165,Withdrawal,41676.79,2022-01-31 09:25:19,Stephaniestad,ATM,0
10162,6222,Transfer,32830.37,2024-06-27 21:47:01,North Patrick,ATM,0
10163,1848,Payment,24796.16,2020-11-13 22:28:54,Richardmouth,Mobile,0
10164,5491,Payment,47201.97,2021-05-22 05:46:53,Baldwinshire,Web,0
10165,5112,Deposit,86600.49,2023-06-16 14:44:37,Johnsonmouth,Web,0
10166,2462,Deposit,67932.87,2020-09-16 18:47:02,Andrewfort,Web,0
10167,4712,Transfer,38092.79,2024-07-24 19:59:17,West James,Web,0
10168,1699,Deposit,83351.68,2025-06-24 12:57:15,Walkerfort,ATM,0
10169,1431,Deposit,41080.61,2023-04-12 18:15:24,New Tony,ATM,0
10170,3564,Deposit,7301.07,2022-12-31 02:05:55,Jensenstad,Web,0
10171,2600,Withdrawal,38322.06,2024-06-29 11:25:45,South Penny,Web,0
10172,5838,Deposit,12979.41,2024-08-23 22:54:15,South Matthew,ATM,0
10173,139,Deposit,55619.82,2023-02-17 03:27:32,Loriborough,Web,0
10174,6468,Deposit,54317.3,2023-07-02 04:32:21,Mercedeshaven,ATM,0
10175,5862,Withdrawal,9650.83,2024-03-06 04:37:14,Jennytown,ATM,0
10176,3002,Payment,7620.51,2025-07-22 06:29:32,Jameston,ATM,0
10177,4689,Withdrawal,60550.95,2023-12-02 10:32:01,Lake Patriciashire,Mobile,0
10178,4986,Withdrawal,34580.83,2021-12-18 20:21:37,Cervantesberg,Mobile,0
10179,6297,Withdrawal,7588.0,2024-05-08 23:34:22,East Wendyton,Mobile,0
10180,3543,Withdrawal,1853.97,2023-09-11 20:23:31,North Emilyville,Web,0
10181,5915,Deposit,56946.64,2022-01-05 07:26:47,South Zacharyberg,Web,0
10182,3854,Payment,64802.64,2024-12-13 19:22:08,Lake Monicaburgh,Web,0
10183,1779,Deposit,22236.72,2022-12-08 00:58:19,Paulatown,Mobile,0
10184,4795,Withdrawal,81075.19,2023-04-05 07:34:26,Port Julie,ATM,0
10185,2588,Deposit,82133.8,2024-05-17 12:04:52,North Brianmouth,Web,0
10186,1198,Withdrawal,51997.29,2022-04-15 15:46:00,Patelton,Mobile,0
10187,4646,Deposit,20603.01,2025-08-06 05:48:27,North Diamondton,Web,1
10188,558,Transfer,53650.85,2024-09-07 07:03:21,Solisborough,Web,0
10189,291,Payment,52409.17,2022-05-22 03:31:44,Lake Kimberlyhaven,ATM,0
10190,519,Transfer,23344.59,2023-09-19 21:40:30,East Larry,Web,0
10191,4051,Deposit,94511.21,2020-09-18 09:57:40,Adamsbury,ATM,0
10192,4721,Withdrawal,88603.44,2021-06-19 02:53:52,North Philipstad,ATM,0
10193,2399,Withdrawal,32564.2,2020-10-07 05:12:26,New Danielport,ATM,0
10194,3261,Transfer,3679.62,2021-02-17 06:02:31,North Lisahaven,Web,0
10195,6934,Payment,53244.0,2021-04-05 02:49:40,Jenniferhaven,Mobile,0
10196,6018,Withdrawal,63667.45,2022-05-04 19:50:26,South Sandra,ATM,0
10197,3185,Deposit,43702.41,2022-04-06 06:01:34,Marissachester,ATM,0
10198,1238,Withdrawal,33543.01,2024-08-07 00:32:25,North Robin,Web,0
10199,2045,Payment,89354.19,2023-08-08 15:49:29,Christopherville,Mobile,0
10200,592,Payment,55584.61,2022-07-10 23:18:11,Bowentown,ATM,0
10201,1014,Deposit,32922.04,2025-02-09 06:59:36,Matthewberg,ATM,0
10202,4693,Transfer,42556.64,2022-10-03 14:25:04,Phillipsside,Mobile,1
10203,2016,Deposit,63906.63,2021-08-17 10:38:07,Medinatown,Web,0
10204,4687,Transfer,38305.34,2022-01-21 13:29:16,West Tonyview,ATM,0
10205,3206,Transfer,21433.68,2023-03-12 10:34:02,New Kristen,Mobile,0
10206,455,Withdrawal,33353.17,2021-02-01 05:42:59,Lake Tony,ATM,0
10207,82,Withdrawal,42197.0,2025-05-03 20:35:14,South Karen,Web,0
10208,6350,Withdrawal,47216.72,2023-09-28 16:01:47,Shaneburgh,Web,0
10209,4184,Payment,70460.1,2021-07-19 04:35:30,Amyshire,Web,0
10210,5625,Payment,58110.44,2024-01-26 19:14:57,West Leeville,Mobile,0
10211,1303,Transfer,76209.39,2023-09-29 20:36:08,Howardborough,ATM,0
10212,246,Withdrawal,72722.05,2024-03-13 02:06:06,Lake Randy,Mobile,0
10213,2123,Transfer,17941.97,2025-01-26 01:50:44,Richardsonview,ATM,0
10214,2473,Withdrawal,86056.88,2021-10-13 10:53:55,New Nichole,Web,0
10215,852,Withdrawal,88257.7,2021-04-20 05:29:17,East Jeffrey,ATM,0
10216,2825,Payment,12224.44,2020-10-20 09:17:01,North Christopherborough,ATM,0
10217,6623,Deposit,83491.1,2024-03-08 17:59:35,South Ericahaven,Mobile,0
10218,344,Withdrawal,3492.82,2021-10-24 03:56:20,Dawnburgh,Web,0
10219,5944,Withdrawal,84893.67,2024-03-07 18:40:07,Dunnport,ATM,0
10220,6844,Deposit,58791.3,2022-07-10 09:58:00,East Emilyton,ATM,0
10221,6176,Withdrawal,64012.25,2020-10-18 20:38:14,Barretttown,ATM,0
10222,2223,Transfer,6348.93,2025-04-14 13:18:26,North Allen,Mobile,0
10223,237,Payment,10825.29,2020-12-22 09:11:14,Lake Heathershire,ATM,0
10224,5398,Transfer,70117.19,2022-06-25 19:25:44,South Henryburgh,Mobile,0
10225,5978,Deposit,31182.39,2024-07-14 03:31:55,Brettborough,ATM,0
10226,5945,Deposit,54816.3,2024-11-07 17:39:41,East Edwardchester,ATM,0
10227,2086,Deposit,79131.87,2022-07-15 15:41:37,Parksshire,Mobile,0
10228,1562,Payment,10218.01,2021-08-06 01:03:03,Wadeton,ATM,0
10229,5270,Transfer,57732.21,2022-07-06 08:09:22,Port Jenna,Web,0
10230,3571,Transfer,35121.9,2024-01-13 09:50:32,New Barry,Web,0
10231,3409,Deposit,3150.95,2024-06-09 15:58:25,Kurtborough,Web,0
10232,3257,Deposit,6415.71,2022-02-22 00:51:20,Meghanfort,Mobile,0
10233,5547,Transfer,99007.2,2022-12-18 09:43:07,North Jessica,ATM,0
10234,6773,Deposit,48178.11,2024-04-11 16:02:26,Herrerabury,Web,1
10235,3873,Withdrawal,63614.97,2021-12-10 13:34:15,New Josephtown,ATM,0
10236,6775,Deposit,62132.0,2023-02-19 12:48:15,Ramosside,ATM,0
10237,757,Payment,51314.62,2021-02-10 20:54:57,Christopherside,ATM,0
10238,5353,Transfer,2039.47,2023-09-06 02:46:37,Natashastad,Web,0
10239,1261,Transfer,48003.01,2024-11-14 10:49:08,Lake Brendan,ATM,0
10240,5876,Deposit,2622.65,2023-05-28 13:21:12,Bradleyside,Web,0
10241,4963,Transfer,649.71,2023-02-23 00:46:24,Port Samuelstad,ATM,0
10242,4877,Transfer,12873.86,2025-05-06 11:43:09,East Anthony,Web,0
10243,903,Deposit,29507.11,2025-07-08 07:06:34,Rodriguezside,Web,0
10244,3165,Deposit,34007.37,2020-11-01 23:06:50,Coryshire,ATM,0
10245,1682,Transfer,81662.02,2023-05-31 08:55:20,Brownview,Web,0
10246,1909,Deposit,17481.91,2022-04-11 13:59:39,Arnoldside,ATM,0
10247,4486,Withdrawal,45092.66,2023-11-17 01:15:43,North Michelle,ATM,0
10248,2025,Payment,19010.99,2022-08-22 23:48:24,New Patriciastad,ATM,0
10249,1566,Deposit,14457.05,2025-04-09 12:24:35,Whitneyland,Web,0
10250,6560,Withdrawal,509.59,2023-01-31 06:42:16,North James,Mobile,0
10251,4022,Payment,64636.93,2023-06-02 01:14:52,Wiseport,Mobile,0
10252,1140,Payment,61892.35,2025-03-29 16:00:52,Martinside,Mobile,0
10253,5425,Withdrawal,81132.61,2022-05-09 05:38:46,North Cheryl,Mobile,0
10254,4461,Transfer,92074.83,2025-03-20 22:20:32,Bradshawtown,ATM,0
10255,2493,Payment,25157.47,2021-12-13 00:00:24,Mayerfort,ATM,0
10256,6789,Withdrawal,47839.87,2024-01-22 09:45:01,Alexandramouth,Mobile,0
10257,1302,Transfer,7257.84,2025-06-16 03:28:24,Port Catherineville,Web,0
10258,2421,Payment,38813.41,2021-01-26 04:43:00,Michaelton,Web,0
10259,1108,Payment,68789.3,2025-01-03 15:29:39,Michaelport,Mobile,0
10260,136,Withdrawal,39259.5,2021-08-22 12:36:51,Lake Ricky,ATM,0
10261,3144,Payment,14101.78,2023-11-14 05:26:31,Jasmineview,ATM,1
10262,6240,Payment,4420.82,2024-08-11 12:18:48,Crystalfurt,ATM,0
10263,2582,Withdrawal,32081.12,2020-09-23 22:08:34,Lake Tanyaton,Web,0
10264,2462,Transfer,23020.3,2025-08-05 06:46:11,Port Brittanybury,Mobile,1
10265,1485,Withdrawal,72660.21,2025-01-26 09:05:01,Jonathanmouth,Mobile,0
10266,4239,Deposit,44086.37,2021-07-11 09:01:00,Douglasburgh,Web,0
10267,3468,Deposit,72884.65,2023-01-23 13:39:21,Johnstonbury,ATM,1
10268,2807,Payment,41445.79,2024-05-05 11:54:51,Lake Gene,ATM,0
10269,1621,Transfer,53074.23,2022-02-17 14:24:13,Curtisfort,Mobile,0
10270,354,Payment,81094.1,2023-11-30 19:10:00,Lake Alyssashire,Web,0
10271,5528,Withdrawal,65614.08,2021-05-10 06:35:45,Mcdowellchester,Web,0
