account_id,customer_id,account_type,account_balance,account_status,created_date
3689,607,Current,389944.63,Closed,2016-04-30
3690,3579,Current,253026.98,Dormant,2016-11-21
3691,1813,Current,102158.41,Active,2015-12-21
3692,4002,Current,65726.91,Active,2018-04-08
3693,930,Current,349048.96,Active,2021-09-14
3694,4318,Credit,184237.66,Dormant,2020-02-22
3695,854,Credit,457490.14,Active,2019-10-28
3696,2569,Savings,494190.44,Dormant,2020-09-19
3697,787,Current,184981.49,Dormant,2018-10-06
3698,2440,Savings,10791.81,Closed,2023-05-19
3699,869,Credit,415316.57,Closed,2021-05-23
3700,1942,Current,169326.3,Active,2017-04-14
3701,2770,Credit,268224.94,Dormant,2023-05-17
3702,2986,Current,319555.77,Closed,2019-08-24
3703,981,Current,412707.04,Dormant,2024-05-04
3704,4571,Credit,157831.19,Closed,2016-10-25
3705,2067,Current,429116.43,Active,2023-08-13
3706,2123,Credit,40642.5,Dormant,2018-08-11
3707,632,Credit,40107.89,Dormant,2019-02-22
3708,849,Savings,134323.66,Closed,2016-04-03
3709,3269,Savings,25195.67,Active,2016-01-25
3710,2805,Savings,413656.97,Active,2025-02-14
3711,1276,Savings,322690.5,Closed,2021-09-05
3712,4257,Current,271173.4,Active,2025-02-11
3713,4491,Credit,489488.3,Active,2020-06-05
3714,3176,Credit,235142.49,Dormant,2025-06-29
3715,3587,Current,107240.03,Closed,2022-05-13
3716,4437,Savings,238432.48,Closed,2018-12-17
3717,1000,Current,318017.74,Dormant,2019-03-28
3718,1932,Credit,229916.27,Closed,2022-01-25
3719,3051,Current,294591.57,Dormant,2015-10-10
3720,2909,Credit,163392.85,Closed,2016-04-01
3721,3005,Savings,416422.92,Closed,2017-04-13
3722,4587,Credit,235384.93,Closed,2016-01-29
3723,1398,Credit,480470.36,Closed,2017-06-10
3724,3352,Current,336142.21,Closed,2021-04-24
3725,2018,Savings,27782.26,Dormant,2017-05-05
3726,2746,Credit,85195.25,Active,2015-11-18
3727,2199,Savings,132426.58,Closed,2023-12-03
3728,396,Current,144851.82,Closed,2017-09-20
3729,2575,Credit,319459.9,Closed,2021-04-24
3730,3801,Current,39698.75,Dormant,2020-05-25
3731,2295,Current,143792.04,Active,2015-10-12
3732,1145,Savings,345230.45,Dormant,2019-01-22
3733,2077,Current,19910.37,Active,2023-09-12
3734,4670,Savings,71488.08,Dormant,2019-11-11
3735,3472,Savings,316766.55,Dormant,2023-06-01
3736,2075,Savings,261939.04,Dormant,2020-09-18
3737,4599,Current,395351.89,Active,2016-11-29
3738,2966,Current,95577.39,Dormant,2025-04-25
3739,3317,Current,436958.72,Dormant,2019-09-05
3740,3203,Savings,386158.47,Active,2016-10-24
3741,3995,Current,91993.87,Closed,2016-02-18
3742,984,Credit,390761.15,Active,2016-11-10
3743,1916,Credit,165185.17,Active,2015-11-28
3744,3953,Credit,83501.95,Active,2023-01-30
3745,2160,Savings,402792.36,Dormant,2016-08-15
3746,971,Credit,416424.97,Closed,2024-10-07
3747,10,Credit,408186.57,Dormant,2016-01-01
3748,4001,Credit,248164.91,Active,2021-07-04
3749,3618,Savings,129693.46,Closed,2023-09-20
3750,4715,Savings,315866.11,Active,2024-10-12
3751,3548,Savings,336917.35,Closed,2015-09-02
3752,1435,Current,156250.63,Active,2017-02-22
3753,4655,Credit,158644.13,Dormant,2022-10-14
3754,1072,Credit,26218.84,Active,2022-12-16
3755,4366,Current,258836.06,Closed,2019-12-26
3756,1892,Savings,73689.78,Active,2023-07-31
3757,4875,Credit,410105.03,Closed,2019-01-14
3758,1132,Credit,435559.28,Active,2023-10-14
3759,4919,Current,80021.91,Dormant,2015-12-23
3760,1820,Current,167817.91,Dormant,2020-01-06
3761,3308,Current,414429.01,Dormant,2022-12-24
3762,70,Savings,277619.43,Dormant,2022-04-20
3763,1684,Credit,331559.01,Active,2017-02-12
3764,4007,Current,354562.65,Dormant,2019-03-13
3765,3704,Current,86421.95,Closed,2024-02-01
3766,1617,Savings,462710.21,Dormant,2022-02-10
3767,4866,Savings,353475.53,Dormant,2020-09-21
3768,3662,Credit,262677.55,Active,2023-05-29
3769,2631,Current,280423.52,Closed,2016-10-06
3770,2776,Current,206476.08,Closed,2021-03-04
3771,3176,Savings,297566.56,Dormant,2017-09-14
3772,527,Savings,423796.47,Active,2020-07-21
3773,3335,Current,27806.21,Active,2016-02-20
3774,582,Current,79825.94,Closed,2024-10-09
3775,2990,Credit,348730.99,Dormant,2021-10-08
3776,1658,Savings,497199.46,Dormant,2017-12-10
3777,3368,Current,183472.96,Closed,2025-02-10
3778,3605,Savings,247694.74,Dormant,2016-11-03
3779,4993,Savings,93111.89,Dormant,2023-10-06
3780,54,Savings,225837.03,Dormant,2020-09-15
3781,2474,Credit,301453.25,Dormant,2022-01-24
3782,3362,Current,447894.13,Closed,2022-03-23
3783,301,Savings,424913.2,Dormant,2019-12-29
3784,154,Current,323096.92,Closed,2023-05-21
3785,2761,Current,133183.92,Active,2022-10-27
3786,4652,Credit,314126.82,Closed,2022-01-12
3787,3968,Current,288203.01,Active,2023-07-27
3788,2457,Current,106346.67,Dormant,2024-10-01
3789,686,Savings,319878.71,Active,2021-11-08
3790,2471,Current,281477.95,Closed,2024-09-11
3791,1605,Current,498224.18,Dormant,2025-03-20
3792,2261,Savings,449594.34,Active,2025-01-30
3793,1065,Current,51336.16,Closed,2018-03-03
3794,2214,Savings,450905.37,Active,2024-02-21
3795,1681,Credit,334458.13,Active,2022-04-14
3796,3351,Current,309600.19,Closed,2021-10-12
3797,1089,Savings,14741.59,Active,2018-02-04
3798,1206,Savings,413604.2,Active,2016-08-22
3799,3782,Current,48883.22,Active,2018-09-10
3800,3881,Credit,227634.65,Dormant,2019-01-02
3801,2805,Savings,273354.94,Closed,2022-08-25
3802,425,Current,299037.11,Closed,2020-11-04
3803,4890,Current,131280.05,Closed,2023-02-21
3804,3227,Current,311513.92,Dormant,2017-12-05
3805,821,Current,399977.55,Dormant,2025-04-09
3806,722,Credit,279906.98,Active,2021-08-09
3807,494,Credit,48900.63,Dormant,2017-09-06
3808,2829,Credit,415821.95,Closed,2025-07-12
3809,3139,Current,293548.25,Closed,2015-09-22
3810,853,Credit,165499.23,Active,2019-08-24
3811,4284,Savings,389243.95,Dormant,2021-11-06
3812,1292,Credit,142852.07,Dormant,2023-04-13
3813,657,Credit,272407.45,Active,2020-09-24
3814,42,Savings,403110.22,Active,2024-09-05
3815,1257,Current,353519.39,Active,2017-10-20
3816,3324,Credit,199128.69,Active,2021-06-04
3817,1101,Credit,117761.12,Closed,2018-01-26
3818,3474,Credit,154099.91,Active,2019-06-19
3819,4446,Savings,108198.23,Closed,2023-11-19
3820,1179,Current,23422.52,Active,2025-06-10
3821,716,Current,90240.47,Active,2022-07-08
3822,4716,Savings,418850.16,Closed,2022-06-20
3823,2730,Savings,385582.65,Closed,2015-10-02
3824,22,Savings,404789.67,Active,2020-08-18
3825,1015,Current,79181.81,Active,2023-07-05
3826,4180,Savings,268346.46,Closed,2021-11-05
3827,525,Savings,190082.81,Active,2023-01-02
3828,2637,Current,224834.63,Closed,2025-05-06
3829,4558,Credit,62317.44,Closed,2024-07-12
3830,1003,Credit,490585.95,Closed,2022-01-26
3831,907,Current,439413.51,Closed,2020-04-10
3832,3454,Current,425870.22,Active,2025-05-03
3833,936,Savings,3088.89,Dormant,2016-07-05
3834,1837,Current,98812.84,Active,2024-08-09
3835,3910,Current,48798.95,Dormant,2025-03-18
3836,4589,Current,183468.36,Active,2016-05-17
3837,2185,Credit,424198.59,Closed,2024-03-19
3838,2655,Current,260723.71,Dormant,2025-07-28
3839,2350,Credit,1543.13,Dormant,2021-08-04
3840,4140,Credit,228050.44,Closed,2023-11-24
3841,1946,Credit,296626.58,Dormant,2022-09-09
3842,2685,Savings,99786.97,Closed,2017-06-22
3843,3842,Savings,435596.07,Closed,2021-02-04
3844,1376,Savings,287732.52,Active,2024-06-07
3845,3835,Savings,180500.17,Closed,2024-06-05
3846,1699,Credit,129850.95,Active,2021-01-13
3847,4985,Current,362966.35,Active,2020-12-09
3848,2660,Credit,26531.89,Dormant,2019-03-20
3849,1820,Savings,50027.86,Active,2017-09-06
3850,1248,Savings,221345.99,Dormant,2024-06-07
3851,3236,Savings,342818.32,Active,2021-05-11
3852,4958,Savings,468888.14,Active,2015-10-11
3853,269,Savings,335448.54,Closed,2022-09-22
3854,189,Current,311201.22,Closed,2024-12-13
3855,1080,Credit,430457.2,Closed,2025-04-20
3856,4309,Current,205376.16,Active,2024-10-17
3857,1591,Savings,413728.62,Active,2020-06-15
3858,499,Credit,93931.28,Active,2018-07-20
3859,3283,Current,312580.93,Closed,2017-01-13
3860,181,Savings,283477.16,Dormant,2020-01-01
3861,2563,Current,122001.59,Active,2020-04-29
3862,1646,Savings,492934.86,Closed,2022-05-18
3863,2967,Savings,129723.85,Dormant,2019-08-29
3864,4710,Credit,397604.47,Closed,2017-05-27
3865,4227,Savings,214814.08,Closed,2025-03-07
3866,1322,Current,498755.17,Active,2023-12-11
3867,164,Current,100238.97,Active,2023-01-31
3868,2952,Savings,135104.12,Active,2021-03-29
3869,4182,Current,1507.44,Closed,2020-12-19
3870,655,Savings,148650.44,Active,2023-11-26
3871,603,Credit,10808.01,Active,2021-12-05
3872,4523,Current,398835.26,Closed,2023-05-25
3873,420,Current,258204.75,Active,2016-03-05
3874,1803,Current,320251.12,Closed,2019-08-22
3875,1221,Credit,382515.84,Dormant,2019-06-12
3876,1695,Current,316889.21,Dormant,2020-05-23
3877,4119,Credit,136111.63,Dormant,2025-07-17
3878,2023,Credit,229933.01,Dormant,2016-01-12
3879,1935,Savings,333299.51,Active,2016-07-01
3880,4609,Savings,452602.79,Dormant,2021-09-15
3881,2842,Current,392518.22,Active,2018-07-29
3882,2948,Savings,277585.99,Closed,2020-07-31
3883,3044,Current,125402.06,Dormant,2018-04-04
3884,1546,Current,151269.95,Dormant,2021-12-11
3885,614,Savings,7581.61,Active,2021-05-31
3886,205,Current,499432.28,Closed,2021-04-22
3887,1955,Savings,420850.83,Dormant,2022-08-29
3888,1658,Credit,452401.36,Dormant,2015-11-08
3889,603,Credit,314058.47,Dormant,2025-07-05
3890,1892,Savings,104698.85,Closed,2019-11-07
3891,4711,Credit,272137.73,Closed,2019-07-27
3892,4521,Current,77456.97,Closed,2021-12-14
3893,3480,Savings,18105.08,Active,2022-07-31
3894,885,Credit,106335.76,Active,2016-03-08
3895,3424,Savings,135276.57,Closed,2021-12-24
3896,386,Credit,220510.26,Dormant,2017-08-07
3897,696,Savings,299158.53,Dormant,2021-06-06
3898,3415,Current,152034.09,Active,2018-06-05
3899,1411,Savings,51216.0,Active,2016-10-05
3900,274,Credit,109680.43,Closed,2020-08-16
3901,1474,Savings,63221.94,Dormant,2019-01-15
3902,3394,Savings,396922.29,Dormant,2019-10-07
3903,4672,Credit,216810.22,Closed,2023-12-17
3904,717,Savings,494500.19,Active,2024-03-03
3905,526,Savings,411558.64,Closed,2022-09-22
3906,3384,Current,249542.8,Active,2019-05-13
3907,1201,Savings,63464.52,Dormant,2023-03-29
3908,2445,Credit,331496.23,Dormant,2023-09-11
3909,3684,Current,179802.39,Closed,2023-12-01
3910,2630,Credit,242211.29,Active,2018-05-06
3911,2388,Current,228226.38,Closed,2021-05-30
3912,3258,Savings,151220.45,Dormant,2016-08-04
3913,4022,Savings,472212.51,Dormant,2021-01-19
3914,2687,Current,293716.87,Dormant,2020-12-27
3915,517,Current,409012.33,Closed,2023-08-20
3916,3142,Current,81655.76,Dormant,2017-11-29
3917,2258,Credit,190864.47,Active,2017-02-08
3918,3874,Credit,302889.87,Closed,2019-07-29
3919,924,Credit,119097.24,Closed,2018-05-29
3920,2932,Savings,45256.85,Active,2020-09-16
3921,2482,Credit,220671.87,Closed,2018-01-29
3922,664,Current,366336.34,Closed,2024-10-10
3923,1807,Savings,387068.41,Active,2019-10-08
3924,883,Savings,34593.13,Closed,2016-05-19
3925,4818,Credit,201924.41,Closed,2024-01-06
3926,2978,Credit,195338.95,Dormant,2024-01-19
3927,2054,Credit,294316.11,Closed,2016-04-01
3928,1263,Savings,9773.54,Dormant,2015-11-29
3929,1933,Current,392337.69,Active,2025-01-26
3930,3142,Current,434096.88,Closed,2024-11-24
3931,4005,Credit,239815.44,Active,2016-12-16
3932,4287,Credit,84150.49,Active,2022-07-28
3933,1762,Savings,248121.41,Closed,2025-07-26
3934,4264,Current,123791.21,Active,2024-07-08
3935,1233,Current,87741.29,Dormant,2022-05-25
3936,3705,Credit,177098.78,Active,2018-12-14
3937,4171,Credit,449949.84,Dormant,2022-04-22
3938,4806,Savings,252096.18,Closed,2016-07-14
3939,3867,Current,439849.38,Closed,2021-12-29
3940,4263,Savings,38677.92,Active,2018-02-11
3941,1641,Current,442703.41,Dormant,2019-06-19
3942,1915,Current,480235.44,Closed,2024-07-17
3943,802,Credit,10307.18,Active,2019-04-29
3944,1826,Current,388984.56,Closed,2019-02-08
3945,3829,Credit,488293.99,Closed,2017-07-04
3946,2036,Credit,56493.57,Closed,2022-03-31
3947,1623,Current,162329.81,Active,2025-07-18
3948,3021,Credit,191933.96,Dormant,2016-06-20
3949,4613,Savings,198993.2,Closed,2021-10-13
3950,2037,Current,442329.2,Dormant,2022-09-07
3951,808,Credit,234604.07,Dormant,2018-09-17
3952,22,Savings,309109.08,Dormant,2022-03-06
3953,1505,Credit,245161.85,Closed,2018-10-04
3954,3363,Savings,177192.22,Active,2017-12-20
3955,2504,Current,244421.19,Dormant,2024-01-05
3956,3281,Current,69921.29,Dormant,2016-02-27
3957,3534,Current,269386.2,Closed,2017-08-07
3958,139,Savings,201157.31,Active,2019-05-11
3959,2128,Current,400678.99,Dormant,2016-11-02
3960,1697,Credit,377868.69,Active,2024-10-31
3961,3358,Credit,215624.9,Closed,2016-05-02
3962,3863,Savings,91895.01,Dormant,2023-07-24
3963,4752,Current,1395.0,Closed,2021-02-23
3964,2524,Current,262334.73,Closed,2020-11-15
3965,1997,Credit,483467.09,Closed,2023-05-28
3966,2992,Current,231775.16,Closed,2017-11-30
3967,843,Savings,301290.59,Closed,2016-04-26
3968,3840,Credit,408793.99,Dormant,2017-04-22
3969,275,Credit,125856.75,Closed,2017-07-22
3970,2502,Current,149419.14,Dormant,2018-10-21
3971,3574,Savings,455536.96,Active,2025-06-21
3972,3159,Current,86856.3,Active,2017-09-23
3973,620,Savings,336767.02,Dormant,2018-07-21
3974,4851,Credit,210957.12,Active,2016-07-25
3975,534,Savings,272538.13,Active,2018-07-14
3976,2379,Current,459505.71,Dormant,2020-01-29
3977,301,Current,397849.16,Closed,2020-03-23
3978,3799,Credit,357240.03,Dormant,2016-12-14
3979,2899,Credit,383729.28,Dormant,2024-08-06
3980,2111,Savings,330200.07,Dormant,2020-11-01
3981,4019,Savings,171204.51,Active,2023-02-27
3982,2504,Savings,42768.51,Closed,2024-10-30
3983,2301,Credit,359343.48,Dormant,2019-08-25
3984,2276,Savings,408833.23,Dormant,2023-03-30
3985,4132,Current,297126.91,Dormant,2020-03-16
3986,4618,Current,440085.02,Active,2019-01-04
3987,3725,Savings,400959.17,Closed,2020-12-27
3988,1566,Savings,151516.35,Active,2021-08-04
3989,4425,Current,29538.0,Closed,2022-04-28
3990,3481,Credit,232698.74,Active,2016-11-01
3991,4544,Credit,448649.23,Active,2021-08-18
3992,4435,Savings,94777.25,Dormant,2024-06-22
3993,1284,Savings,168313.82,Active,2025-02-03
3994,2818,Credit,383506.37,Dormant,2025-08-08
3995,4694,Credit,493641.4,Active,2016-10-13
3996,4695,Savings,362538.93,Closed,2021-08-22
3997,4210,Credit,14955.3,Active,2022-04-30
3998,1279,Savings,35890.64,Dormant,2024-07-02
3999,3700,Current,458872.73,Dormant,2018-09-13
4000,4714,Savings,243537.16,Dormant,2018-05-06
4001,1012,Savings,188587.9,Dormant,2022-04-10
4002,452,Savings,119166.28,Closed,2024-07-25
4003,610,Current,137400.54,Active,2017-11-21
4004,2316,Current,389298.76,Dormant,2019-04-30
4005,1878,Savings,226099.92,Active,2020-02-24
4006,1167,Credit,319413.88,Closed,2025-07-26
4007,3657,Current,139119.09,Active,2023-01-28
4008,2485,Current,327810.31,Dormant,2017-07-01
4009,4762,Credit,45809.79,Dormant,2024-09-05
4010,1048,Credit,175291.01,Dormant,2024-05-05
4011,926,Savings,397553.96,Active,2025-03-21
4012,4715,Savings,75703.4,Dormant,2016-12-19
4013,3221,Current,485651.29,Dormant,2019-10-18
4014,3825,Savings,364528.31,Closed,2018-02-08
4015,1509,Savings,348993.55,Active,2017-02-14
4016,3846,Current,269164.09,Dormant,2016-02-20
4017,2271,Current,31976.5,Active,2019-11-01
4018,1717,Credit,446512.91,Dormant,2021-02-06
4019,2910,Credit,103517.6,Active,2018-10-17
4020,4588,Current,400231.79,Active,2025-02-05
4021,2762,Savings,424758.21,Dormant,2018-05-30
4022,2572,Current,47386.58,Active,2023-12-23
4023,679,Savings,238292.52,Active,2019-10-11
4024,4031,Current,81059.93,Active,2018-06-05
4025,148,Credit,245130.99,Closed,2023-01-20
4026,3664,Savings,485294.05,Dormant,2020-07-02
4027,1294,Current,36853.75,Closed,2018-06-18
4028,3735,Savings,161867.61,Closed,2022-04-17
4029,4639,Savings,206238.58,Active,2021-01-06
4030,903,Credit,482598.58,Active,2021-10-26
4031,4890,Savings,212889.46,Dormant,2019-02-26
4032,3897,Savings,165661.63,Dormant,2016-12-11
4033,1438,Current,405187.03,Active,2023-07-21
4034,4920,Savings,169713.49,Active,2015-09-15
4035,459,Credit,105661.24,Active,2025-05-22
4036,2691,Credit,318337.19,Active,2023-03-14
4037,3119,Credit,9015.96,Active,2022-04-15
4038,748,Current,395926.54,Closed,2022-06-18
4039,2842,Credit,57935.23,Dormant,2015-10-04
4040,2281,Savings,140998.51,Active,2016-12-07
4041,2361,Current,170579.85,Active,2017-03-08
4042,940,Savings,303546.37,Closed,2025-07-08
4043,1432,Savings,271459.6,Active,2017-01-21
4044,410,Current,492259.04,Closed,2022-03-09
4045,4729,Savings,476363.84,Closed,2024-01-01
4046,3208,Savings,261531.78,Active,2024-07-23
4047,4889,Credit,329490.99,Dormant,2017-09-13
4048,3750,Savings,447028.51,Closed,2020-08-03
4049,913,Credit,485725.53,Active,2019-03-05
4050,3270,Savings,409462.81,Closed,2018-11-30
4051,396,Savings,316004.28,Closed,2020-11-07
4052,1676,Savings,293809.7,Active,2025-08-14
4053,3143,Credit,294677.33,Closed,2024-04-21
4054,1411,Current,311130.94,Active,2022-10-13
4055,2099,Savings,218380.97,Dormant,2023-08-10
4056,187,Credit,226710.49,Active,2025-03-10
4057,4885,Current,392011.26,Active,2018-05-26
4058,1709,Savings,325482.9,Closed,2017-11-18
4059,2713,Credit,240362.24,Dormant,2017-11-29
4060,3624,Credit,3849.94,Closed,2021-01-09
4061,4763,Current,218985.29,Active,2021-12-16
4062,3179,Credit,293537.27,Dormant,2020-06-11
4063,2960,Savings,89504.83,Dormant,2015-09-15
4064,2328,Credit,29808.09,Dormant,2015-10-23
4065,256,Savings,323137.73,Closed,2021-11-13
4066,2439,Savings,127470.46,Dormant,2025-06-12
4067,2872,Savings,310669.12,Closed,2020-08-15
4068,274,Current,297099.19,Active,2019-05-27
4069,3048,Credit,69721.74,Closed,2024-02-08
4070,1846,Credit,410648.51,Dormant,2022-10-04
4071,4861,Current,160231.94,Closed,2016-07-19
4072,4093,Savings,458011.54,Closed,2016-06-29
4073,4571,Savings,89323.76,Active,2022-04-12
4074,2439,Savings,461343.6,Active,2018-01-20
4075,851,Current,256265.22,Closed,2020-06-14
4076,795,Current,452747.36,Active,2016-04-28
4077,1937,Savings,175051.71,Closed,2021-11-08
4078,447,Current,273701.89,Active,2017-06-27
4079,2722,Savings,207836.35,Dormant,2021-04-12
4080,751,Credit,472165.46,Closed,2017-01-08
4081,582,Current,208552.72,Active,2023-04-12
4082,4556,Current,26263.61,Active,2019-11-28
4083,2007,Credit,188648.76,Closed,2016-06-21
4084,3129,Credit,310881.08,Active,2022-05-07
4085,154,Current,144594.75,Dormant,2020-01-15
4086,2234,Savings,472765.73,Active,2019-06-08
4087,605,Savings,339795.81,Dormant,2016-11-03
4088,2550,Savings,31909.72,Dormant,2023-07-27
4089,1451,Credit,120917.33,Closed,2020-12-19
4090,4479,Credit,329962.17,Closed,2024-09-12
4091,344,Savings,339646.12,Dormant,2022-09-09
4092,634,Credit,308716.1,Closed,2017-10-08
4093,1226,Credit,8532.31,Closed,2018-08-15
4094,4050,Credit,284726.08,Closed,2022-08-07
4095,4648,Savings,96957.87,Closed,2020-03-06
4096,4512,Current,271949.94,Closed,2019-05-15
4097,4245,Savings,311770.73,Dormant,2020-05-21
4098,4619,Savings,248641.71,Active,2020-10-11
4099,4163,Current,408837.98,Active,2015-10-26
4100,1314,Savings,414247.05,Dormant,2017-10-17
4101,1073,Current,95441.79,Active,2021-05-16
4102,4470,Current,43233.23,Closed,2024-02-12
4103,2015,Savings,183163.95,Closed,2025-06-23
4104,569,Credit,143903.64,Dormant,2018-09-01
4105,3886,Current,176958.83,Dormant,2024-09-14
4106,519,Current,250027.66,Active,2023-05-06
4107,2102,Credit,326746.44,Dormant,2020-07-28
4108,20,Current,144827.51,Active,2024-11-06
4109,2633,Current,303614.03,Closed,2021-11-21
4110,1863,Credit,282413.86,Closed,2022-03-30
4111,2956,Current,38159.89,Closed,2025-04-14
4112,4670,Savings,347845.59,Dormant,2022-01-26
4113,4271,Savings,440472.57,Closed,2017-07-19
4114,222,Current,221817.82,Closed,2016-12-21
4115,246,Savings,80806.87,Closed,2018-12-26
4116,1192,Savings,205917.79,Closed,2017-05-23
4117,4324,Current,273958.4,Closed,2017-09-25
4118,988,Savings,112879.85,Active,2024-12-26
4119,1977,Credit,141420.68,Dormant,2020-08-12
4120,1546,Current,443975.25,Active,2025-05-28
4121,1069,Current,100666.7,Closed,2018-01-15
4122,90,Savings,160951.66,Closed,2017-05-29
4123,497,Savings,61998.63,Closed,2016-09-22
4124,4381,Savings,54512.77,Closed,2021-06-12
4125,3087,Savings,158461.37,Closed,2018-06-29
4126,3810,Savings,314177.7,Dormant,2016-04-20
4127,738,Savings,336958.5,Active,2020-02-27
4128,1939,Current,97948.78,Closed,2017-02-26
4129,3422,Current,210692.87,Dormant,2024-06-14
4130,754,Savings,56969.62,Active,2021-03-17
4131,1847,Credit,93699.93,Active,2020-09-20
4132,2376,Credit,315228.99,Closed,2024-04-27
4133,4732,Credit,348948.19,Active,2017-05-12
4134,704,Savings,493856.14,Active,2024-12-07
4135,364,Savings,309846.16,Closed,2025-01-08
4136,2468,Current,246352.18,Active,2019-09-08
4137,1945,Savings,229839.42,Active,2016-05-17
4138,1268,Credit,410157.81,Closed,2018-02-09
4139,4988,Current,74539.0,Active,2017-05-01
4140,4572,Savings,263025.31,Closed,2025-05-15
4141,646,Current,57527.49,Dormant,2016-08-23
4142,1184,Savings,78678.64,Active,2016-01-06
4143,1754,Credit,69511.81,Active,2016-12-16
4144,4360,Current,174649.26,Active,2020-01-14
4145,1634,Credit,317024.27,Active,2024-08-12
4146,304,Savings,21155.31,Active,2020-12-31
4147,3705,Current,35584.49,Dormant,2018-04-28
4148,3765,Credit,436668.67,Closed,2016-07-01
4149,2815,Current,205886.17,Closed,2015-09-20
4150,1632,Savings,121909.98,Closed,2024-12-22
4151,4313,Savings,167681.21,Active,2015-09-14
4152,3529,Current,317631.19,Closed,2016-10-23
4153,1161,Current,227744.37,Dormant,2021-09-09
4154,1945,Savings,293908.12,Closed,2017-06-10
4155,962,Current,107711.54,Active,2017-07-30
4156,1468,Savings,324943.69,Dormant,2023-07-14
4157,1928,Credit,424468.92,Closed,2024-06-03
4158,741,Current,476666.86,Closed,2024-05-06
4159,4489,Credit,358346.95,Closed,2022-02-20
4160,268,Savings,193348.75,Dormant,2015-11-05
4161,118,Credit,428763.92,Active,2024-11-24
4162,4353,Current,70478.36,Closed,2024-03-30
4163,485,Credit,244179.12,Active,2024-11-15
4164,203,Savings,465128.96,Active,2023-12-18
4165,3936,Savings,26825.68,Active,2023-11-12
4166,4253,Credit,348940.97,Active,2019-08-10
4167,1711,Savings,38710.8,Active,2020-09-24
4168,3733,Credit,125534.61,Closed,2021-04-11
4169,347,Savings,307715.01,Dormant,2017-05-24
4170,2396,Current,96367.37,Active,2015-09-15
4171,1084,Current,376862.03,Closed,2020-11-01
4172,591,Credit,31515.67,Dormant,2017-06-29
4173,629,Savings,38563.35,Closed,2016-08-05
4174,3607,Savings,155783.09,Active,2017-11-20
4175,2450,Credit,405796.96,Closed,2018-11-16
4176,4275,Current,122247.22,Closed,2025-08-05
4177,1316,Credit,314893.32,Dormant,2023-08-27
4178,2045,Savings,128860.28,Closed,2024-01-02
4179,2415,Savings,151049.52,Dormant,2025-03-11
4180,3662,Savings,459544.46,Active,2021-10-19
4181,1211,Credit,484371.3,Dormant,2019-03-16
4182,3121,Credit,328617.71,Closed,2015-09-24
4183,3625,Savings,364178.05,Active,2016-03-26
4184,2429,Credit,109025.86,Closed,2015-12-20
4185,3407,Credit,433987.36,Dormant,2019-10-18
4186,1009,Current,146587.88,Closed,2023-09-18
4187,4102,Credit,381417.4,Dormant,2018-07-13
4188,1205,Credit,354185.55,Dormant,2018-07-10
4189,3418,Credit,457832.7,Active,2024-11-15
4190,1142,Current,49351.55,Dormant,2016-03-23
4191,2572,Credit,33163.03,Dormant,2017-02-02
4192,1520,Credit,90676.48,Closed,2020-09-24
4193,1549,Current,315161.14,Active,2020-03-16
4194,2654,Credit,320415.89,Closed,2017-12-21
4195,4,Credit,308999.63,Closed,2017-03-06
4196,3770,Savings,364958.66,Closed,2018-06-26
4197,237,Current,367772.65,Active,2020-01-12
4198,3114,Savings,129983.42,Active,2019-05-31
4199,1723,Savings,59004.22,Dormant,2020-02-11
4200,4567,Credit,308281.72,Active,2025-02-28
4201,1803,Credit,424181.71,Active,2018-12-14
4202,812,Credit,455385.02,Closed,2018-12-30
4203,4097,Savings,238190.36,Dormant,2025-05-08
4204,3265,Current,264630.42,Closed,2022-10-15
4205,714,Savings,291408.92,Active,2017-03-13
4206,691,Credit,397038.47,Closed,2017-08-21
4207,3971,Savings,389909.54,Dormant,2017-07-28
4208,2759,Savings,360674.39,Active,2022-10-19
4209,4708,Credit,231086.65,Closed,2023-12-21
4210,1178,Savings,209544.39,Dormant,2016-03-01
4211,4880,Savings,481822.26,Dormant,2023-09-15
4212,125,Current,257402.98,Dormant,2023-07-06
4213,2755,Savings,326145.07,Closed,2024-03-22
4214,849,Savings,396398.88,Active,2025-08-01
4215,4907,Credit,3356.45,Active,2021-06-06
4216,1500,Current,446666.62,Closed,2016-12-21
4217,869,Current,1912.12,Active,2021-02-06
4218,4500,Savings,361829.15,Closed,2016-10-11
4219,2364,Savings,450706.69,Closed,2019-11-19
4220,4653,Savings,93395.07,Dormant,2023-01-21
4221,1616,Savings,135551.76,Dormant,2023-08-11
4222,652,Current,370911.02,Active,2020-11-01
4223,1467,Current,171713.66,Closed,2018-09-22
4224,4250,Credit,153321.79,Dormant,2025-02-02
4225,1861,Credit,121490.31,Closed,2017-07-06
4226,3963,Credit,125009.19,Dormant,2023-09-20
4227,3727,Current,277625.56,Active,2023-03-04
4228,3679,Current,213110.96,Closed,2020-01-14
4229,642,Current,357505.08,Closed,2023-09-25
4230,804,Current,189680.64,Active,2018-02-02
4231,1286,Credit,176835.58,Active,2022-09-24
4232,1287,Current,141666.04,Dormant,2020-02-21
4233,4478,Savings,265198.9,Dormant,2023-07-01
4234,4370,Savings,366716.46,Dormant,2017-12-20
4235,4147,Credit,413899.37,Closed,2021-02-01
4236,2015,Credit,271517.71,Dormant,2025-02-22
4237,3322,Current,443810.27,Active,2016-10-14
